EndNodes_1,EndNodes_2,branch_length,segment_dia,segment_csarea,nsegment,segment_i_nnode,mid_xpos,mid_ypos,mid_zpos,delP,velocity,velocity_um_sec,qdot,qdot_um3_sec,tau,G,K,glc_ext_dispersion,lac_ext_dispersion,ins_ext_dispersion,cpep_ext_dispersion,glc_ext_disp_vol,lac_ext_disp_vol,ins_ext_disp_vol,cpep_ext_disp_vol
25,23,36.0225826388264,15.1499996185303,180.266540880341,3,2,2979.44995117188,1561.95001220703,10,0.0752317552396562,224.694722824379,3.74491204707298,40504.9404376179,675.082340626964,9.61907307462176,1462.43186471541,538402.172175652,54600.0049195372,77100.0034838746,9600.02797986758,9600.02797986758,273232.88053994,385828.830465919,48041.0817191091,48041.0817191091
25,24,294.498027063585,3.79999995231628,11.3411491948338,24,21,2991.59997558594,1705.04998779297,10,2.51143206623965,57.7228158070621,0.962046930117701,654.643066013801,10.9107177668967,306.116071725893,0.708030514204347,260.665249446302,54600.0000795098,77100.0000563066,9600.00045221215,9600.00045221215,2102.65159707152,2969.12890140169,369.697000976861,369.697000976861
26,23,541.321386693163,4.40999984741211,15.2745009645613,44,40,2980.79992675781,1296,10,3.74069253428024,62.9963310872987,1.04993885145498,962.237519956768,16.0372919992795,515.574203148129,0.698713464053302,257.23512722275,54600.0001168688,77100.0000827631,9600.00066469122,9600.00066469122,1540.65177351452,2175.53574379535,270.883846486066,270.883846486066
26,31,75.7927109246463,3.85999989509583,11.7021178392939,7,5,3037.5,1028.70001220703,10,1.33181366403005,122.724675309608,2.04541125516013,1436.13861226211,23.9356435377019,37.0549984671483,2.92901590823856,1078.33299135585,54600.0001744266,77100.0001235239,9600.00099205104,9600.00099205104,8430.04067636323,11903.9585185449,1482.20510251981,1482.20510251981
27,25,122.247648139295,14.8400001525879,172.964785330019,10,9,3038.84997558594,1513.35003662109,10,0.281802407669602,237.965105558709,3.96608509264515,41159.5833989974,685.993056649957,30.8232539856483,396.730060890961,146058.309932024,54600.004999047,77100.0035401811,9600.02843207966,9600.02843207966,77252.023146632,109086.643090883,13582.8122846562,13582.8122846562
28,27,365.707994306403,11.9799995422363,112.720649955806,30,27,3095.54992675781,1286.55004882812,10,1.83639403173584,337.820734823816,5.63034558039693,38079.3727978885,634.656213298141,64.9530280307627,56.3239042858703,20735.9488975763,54600.0046249393,77100.0032752488,9600.02630434206,9600.02630434206,16829.1317245766,23764.2124757584,2958.97607234594,2958.97607234594
29,27,93.1011675670788,6.1399998664856,29.6091953131135,8,6,3125.25,1482.30004882812,10,0.548063562018797,104.028851946942,1.73381419911569,3080.21059549596,51.3368432582661,53.6973152109169,15.2657560982221,5620.17037613298,54600.0003741077,77100.0002649323,9600.0021277376,9600.0021277376,17364.5735861286,24520.3043757823,3053.1124950897,3053.1124950897
30,28,182.903858542481,12.1000003814697,114.990152353476,15,13,3157.64990234375,1026.00003051758,10,0.237601080036256,89.153334602473,1.48588891004122,10251.7555287588,170.86259214598,123.09389841089,117.197586611924,43146.9230998211,54600.0012451294,77100.0008817648,9600.00708167347,9600.00708167347,34326.5719581262,48472.1367744581,6035.44553796108,6035.44553796108
31,28,80.9099083943945,12.9799995422363,132.324187395153,7,5,3092.84997558594,1067.85003662109,10,0.215450675605098,210.298795789319,3.50497992982198,27827.6172630008,463.793621050013,23.0842715263434,350.830222690473,129160.037140038,54600.0033798099,77100.002393484,9600.01922266858,9600.01922266858,89295.6279691756,126093.272966663,15700.3606582439,15700.3606582439
32,35,131.747839439684,5.84000015258789,26.7864770013255,11,9,3447.90002441406,500.849990844727,10,2.79332906367199,338.957771637447,5.64929619395745,9079.48455438702,151.324742573117,23.3211067213298,8.82892712225723,3250.41709996441,54600.001102751,77100.0007809365,9600.00627189604,9600.00627189604,11101.0676154637,15675.6832332437,1951.83730001471,1951.83730001471
33,30,325.313591429189,7.84999990463257,48.3981971480072,27,24,3257.54992675781,1101.60000610352,10,2.3855618482703,211.821020494094,3.53035034156823,10251.7555099652,170.862591832754,92.1476793956603,11.6728363700897,4297.41761564408,54600.0012451294,77100.0008817648,9600.00708167346,9600.00708167346,8123.05939304234,11470.4738476917,1428.23124395106,1428.23124395106
33,47,132.300048828125,3.86999988555908,11.762829057703,11,9,3310.19995117188,1321.65002441406,10,3.23966638212005,171.910922127898,2.86518203546497,2022.15879014256,33.7026465023759,46.1750936556654,1.69544538391779,624.187355001427,54600.0002456018,77100.0001739281,9600.0013968601,9600.0013968601,4854.4991111373,6854.97949870741,853.53842561069,853.53842561069
34,32,207.33815103182,12.4300003051758,121.347870654463,17,15,3504.59997558594,468.449996948242,10,0.214202579620178,74.8219520963009,1.24703253493835,9079.48456509639,151.324742751606,166.265229833856,115.134461986699,42387.3726506751,54600.001102751,77100.0007809365,9600.00627189605,9600.00627189605,31955.4980044814,45123.9720025682,5618.55265693624,5618.55265693624
34,37,345.863607962013,6.94999980926514,37.9366927052462,28,25,3600.44995117188,656.100006103516,10,3.80113978920417,248.839797814754,4.14732996357924,9440.15894253394,157.335982375566,83.3942828275773,6.74581307896864,2483.50743883334,54600.0011465567,77100.0008119585,9600.00652104149,9600.00652104149,5988.90261224163,8456.85689689201,1052.99455904916,1052.99455904916
35,43,135,6.51999998092651,33.387589889948,11,9,3493.80004882812,615.599975585938,10,1.84235543958494,271.941896599666,4.53236494332777,9079.4845175643,151.324741959405,29.7857744660958,13.3861784223242,4928.19372553312,54600.0011027509,77100.0007809365,9600.00627189601,9600.00627189601,13503.4255171063,19068.023752508,2374.23016553328,2374.23016553328
36,34,105.334658821888,12.1800003051758,116.515708334318,9,7,3659.84997558594,484.649993896484,10,0.240759568863723,158.94546569419,2.64909109490317,18519.6435218867,308.660725364778,39.7625657436058,208.938226388547,76921.7340323838,54600.0022493077,77100.0015928949,9600.01279293755,9600.01279293755,60395.6761078104,85284.002422824,10619.0336884179,10619.0336884179
37,41,88.1541130435033,6.55999994277954,33.7985098147566,8,6,3554.54992675781,808.650024414062,10,1.14627957607445,262.299175919114,4.37165293198523,8865.32127170472,147.755354528412,20.1649386204754,21.0074221203118,7733.99566453493,54600.0010767397,77100.0007625161,9600.00612395704,9600.00612395704,20933.7784541853,29560.3352188872,3680.66661894907,3680.66661894907
37,42,220.27763341123,3.86999988555908,11.762829057703,18,16,3572.09997558594,936.900024414062,10,1.53334765577165,48.868996008359,0.814483266805984,574.837646267897,9.58062743779828,270.450778289226,1.01829452043816,374.890615382728,54600.000069817,77100.0000494424,9600.00039708443,9600.00039708443,2915.64085479723,4117.14120442447,512.64017084282,512.64017084282
38,36,78.7178484869845,6.05999994277954,28.8426474486595,7,5,3708.44995117188,525.149993896484,10,0.630166480030312,137.806151299899,2.29676918833165,3974.69423819962,66.2449039699936,34.2732952387629,17.1323628877697,6307.37172502167,54600.0004827474,77100.0003418678,9600.00274562602,9600.00274562602,20005.7368803837,28249.8590966915,3517.49317366107,3517.49317366107
39,36,119.899425443503,9.11999988555908,65.3250193622427,10,8,3761.09997558594,521.100006103516,10,0.684729152999353,222.655108215938,3.71091847026563,14544.9492553084,242.415820921806,32.30990559459,57.6981953210685,21241.9015483661,54600.0017665603,77100.0012510271,9600.01004731151,9600.01004731151,29747.8170507139,42006.5321908113,5230.39072037798,5230.39072037798
39,38,105.611125776115,11.1099996566773,96.943338652778,9,7,3757.04992675781,560.25,10,0.0545626729690412,29.8920250490787,0.498200417484644,2897.83270735016,48.2972117891693,211.985221347933,144.26019337652,53110.1676230998,54600.000351957,77100.0002492458,9600.00200175521,9600.00200175521,50118.8325156425,70772.1973358823,8812.10420099488,8812.10420099488
40,38,436.198406047615,7.05000019073486,39.0362543284813,36,32,3817.79992675781,750.600006103516,10,0.516483258199514,27.5861893210816,0.459769822018027,1076.86150229138,17.9476917048563,948.732137601045,5.6633374614311,2084.9882066756,54600.0001307905,77100.000092622,9600.00074387079,9600.00074387079,4886.26153119869,6899.83083526672,859.122971096879,859.122971096879
40,274,123.876758588459,37.3300018310547,1094.47514607034,10,9,3913.65002441406,877.5,10,0.00302233346155845,15.9371202574744,0.265618670957906,17442.7820217398,290.713033695664,466.37067395044,15676.2511246819,5771296.33231985,54600.0021185172,77100.0015002729,9600.01204906675,9600.01204906675,482401.589894945,681193.440687074,84817.9651243976,84817.9651243976
41,275,135.673274728625,11.3599996566773,101.355312700841,11,10,3480.29992675781,846.450012207031,10,0.397089712154411,177.048497309272,2.95080828848787,17944.8058079952,299.08009679992,45.9783426995016,122.749283381138,45190.8101840152,54600.0021794906,77100.0015434525,9600.01239585307,9600.01239585307,40789.1701990537,57597.8930360644,7171.73120690027,7171.73120690027
42,275,175.500048828126,26.7999992370605,564.104344760859,15,12,3497.84997558594,974.700012207031,10,0.0100216324572102,19.2252534284612,0.320420890474353,10845.0489881235,180.750816468726,547.717249547352,2939.42162581639,1082163.9123595,54600.001317188,77100.0009327946,9600.00749150675,9600.00749150675,175499.084887082,247820.133371299,30857.0052934815,30857.0052934815
43,41,107.492576279025,12.8400001525879,129.485142524968,9,7,3504.59997558594,735.75,10,0.0975322824015166,70.119894538399,1.16866490897332,9079.48453814028,151.324742302338,91.9789543210109,252.860879293126,93092.095402446,54600.001102751,77100.0007809365,9600.00627189603,9600.00627189603,65770.95060315,92874.3633781778,11564.1305045137,11564.1305045137
44,31,413.108859736364,10.710000038147,90.0883901159129,34,30,3076.65002441406,824.850006103515,10,2.25081178554683,292.950940644384,4.88251567740641,26391.478625595,439.857977093249,84.6098378440451,31.8488224935624,11725.3156372572,54600.0032053833,77100.0022699602,9600.01823061753,9600.01823061753,11906.8528141366,16813.5224378063,2093.51643542982,2093.51643542982
44,238,126.928665624553,13.5200004577637,143.563254168289,11,9,3022.65002441406,587.25,10,0.0247479381796438,16.706058636983,0.278434310616384,2398.37614225153,39.9729357041922,455.865749244641,263.237107968389,96912.1599077007,54600.0002912953,77100.000206287,9600.00165674227,9600.00165674227,61755.5827979302,87204.3117409814,10858.1262639248,10858.1262639248
45,29,111.520084242505,5.25,21.6475368786422,9,8,3225.15002441406,1502.55004882812,10,0.538447465136414,62.3806844355195,1.03967807392533,1350.38816683285,22.5064694472141,107.26405320972,6.81214878387305,2507.92928608315,54600.0001640117,77100.0001161484,9600.00093281663,9600.00093281663,10598.588811627,14966.1391236782,1863.48831817811,1863.48831817811
45,46,145.824923723327,6.30000019073486,31.1724549927601,12,10,3279.15002441406,1582.20001220703,10,0.228591940918704,29.1643004140712,0.486071673567854,909.122842052972,15.1520473675495,300.007039400066,10.8026546529147,3977.05552697629,54600.0001104177,77100.0000781947,9600.00062800084,9600.00062800084,11671.640228497,16481.3820642847,2052.15665378712,2052.15665378712
46,29,192.458999958549,7.34999990463257,42.429171181088,16,14,3223.80004882812,1575.45001220703,10,0.30985552421771,40.7696484046674,0.67949414007779,1729.8223911544,28.8303731859067,283.238645643826,15.1639068861947,5582.67403985027,54600.000210096,77100.0001487839,9600.00119492094,9600.00119492094,12037.0196036587,16997.3298472881,2116.39930647918,2116.39930647918
47,45,125.077324482145,8.71000003814697,59.5835253297133,11,9,3295.34997558594,1448.55004882812,10,0.133379550767131,37.9217405158685,0.632029008597809,2259.51098657407,37.6585164429012,197.898075532381,46.0144298214346,16940.4603147823,54600.0002744294,77100.000194343,9600.00156081746,9600.00156081746,26009.9943200994,36728.3984808639,4573.18653506942,4573.18653506942
48,47,224.79828497074,5.46000003814697,23.4139762151087,19,16,3356.09997558594,1490.40002441406,10,0.163073915871792,10.1372014866166,0.168953358110276,237.352194495404,3.95586990825674,1330.53457762002,3.95346218727875,1455.48840982031,54600.0000288277,77100.0000204149,9600.00016395736,9600.00016395736,5686.88992527813,8030.38851874623,999.892750663974,999.892750663974
48,267,76.7958742940948,5.19999980926514,21.2371647803178,7,5,3408.75,1630.79998779297,10,0.378624201221101,62.4911356571327,1.04151892761888,1327.13454525972,22.118909087662,73.7344970481387,9.52084339745371,3505.14980547884,54600.0001611874,77100.0001141483,9600.00091675357,9600.00091675357,15099.1080066092,21321.2678680656,2654.78846662437,2654.78846662437
49,50,73.6958100039154,6.01999998092651,28.4631434204263,6,5,3063.15002441406,1957.5,10,0.670210820251668,154.490898475824,2.5748483079304,4397.29660046789,73.2882766744648,28.6214181149764,17.8214551878239,6561.06476886881,54600.0005340747,77100.0003782163,9600.00303754987,9600.00303754987,21087.8697971316,29777.9258870144,3707.75846387729,3707.75846387729
49,51,519.088692901936,4.03999996185303,12.8189544216265,42,38,3187.34997558594,2155.95001220703,10,1.87268861126358,27.6012024880735,0.460020041467891,353.818556676697,5.89697594461162,1128.40451743268,0.513196723683584,188.936139488754,54600.0000429731,77100.0000304323,9600.0002444096,9600.0002444096,1348.35322275822,1903.99328633464,237.073099960469,237.073099960469
50,52,242.714701769579,6.59000015258789,34.1083515593616,20,17,3154.95007324219,2070.89996337891,10,0.385846962133655,32.3616854287565,0.539361423812608,1103.8037436575,18.3967290609583,450.003821285347,7.77044007032467,2860.72938751075,54600.0001340627,77100.0000949394,9600.00076248187,9600.00076248187,7672.86030115221,10834.7532691347,1349.07444250215,1349.07444250215
50,53,426.240870795572,12.1000003814697,114.990152353476,35,31,3273.75,2085.75006103516,10,0.177884913922753,28.6415209326534,0.47735868221089,3293.49285568109,54.8915475946849,892.915299710134,50.2905569875966,18514.7395754499,54600.000400012,77100.000283277,9600.002275068,9600.002275068,14729.8459501985,20799.8373372298,2589.86361899872,2589.86361899872
51,278,144.216383444896,6.98000001907349,38.2649128891138,12,10,3392.55004882812,2416.5,10,0.352712102550868,55.8544641540344,0.930907735900574,2137.26620532226,35.6211034220376,154.920168651707,16.4591383128958,6059.52046971233,54600.0002595822,77100.0001838286,9600.00147637362,9600.00147637362,14487.0104475806,20456.9322868377,2547.16705171822,2547.16705171822
52,51,227.345858882024,6.05999994277954,28.8426474486595,19,16,3279.15002441406,2269.34997558594,10,0.81663082887826,61.8337013493273,1.03056168915546,1783.44764846435,29.7241274744058,220.603833108073,5.93203127893051,2183.90928360386,54600.0002166091,77100.0001533963,9600.00123196402,9600.00123196402,6926.92870980157,9781.43227966152,1217.92168285731,1217.92168285731
53,52,239.44893399689,6.78999996185303,36.2100750582279,20,17,3329.09997558594,2193.75,10,0.207962048210902,18.769469703206,0.312824495053433,679.643906756222,11.327398445937,765.44176617624,8.87699917290279,3268.11508447431,54600.0000825463,77100.0000584569,9600.00046948215,9600.00046948215,8256.75048189578,11659.2575398242,1451.73641726668,1451.73641726668
53,279,125.513519565775,12.6499996185303,125.681370022247,11,9,3468.14990234375,2268,10,0.0347998828619893,20.7974256180539,0.346623760300899,2613.84894461279,43.5641490768798,362.103046417876,204.019435563814,75110.8546824392,54600.0003174656,77100.00022482,9600.00180558585,9600.00180558585,54673.017431545,77203.1068086882,9612.83998182989,9612.83998182989
