Name,xpos,ypos,zpos,hNode,tNode,pressure,pressure_mmHg,volume,cellvolume
223,372.600006103516,4789.7998046875,10,0,0,-3991.82513309317,-29.9386884981988,20828.9760935069,702520796.322603
224,521.099975585938,4779,10,0,0,-3962.68656307319,-29.7201492230489,42720.9162312294,0
225,1001.70001220703,5707.7998046875,10,0,0,-5033.39340415457,-37.7504505311593,13965.1376541217,880752421.700991
226,1166.40002441406,5807.7001953125,10,0,0,-5141.27406924032,-38.5595555193024,8826.72585883886,19123870.2933476
227,893.700012207031,3399.30004882812,10,0,0,4343.90867252764,32.5793150439573,24846.615834566,0
228,912.599975585938,3350.69995117188,10,0,0,4391.91897258535,32.9393922943901,7415.95092311149,0
229,1066.5,3510,10,0,0,4729.46903688041,35.4710177766031,23317.7747847653,97208838.0792968
230,874.799987792969,3202.19995117188,10,0,0,4681.49184280407,35.1111888210305,15901.4213897378,0
231,1228.5,3126.60009765625,10,0,0,4920.55246205075,36.9041434653806,24249.8111210924,0
232,702,2862,10,0,0,5039.97481766192,37.7998111324644,19223.7374348292,57237518.7734402
233,1069.19995117188,2870.10009765625,10,0,0,5074.7351032804,38.060513274603,59933.1063203575,0
234,2816.10009765625,151.199996948242,10,0,0,5306.28953151792,39.7971714863844,6614.93725431234,2608842.70006641
235,2870.10009765625,264.600006103516,10,0,0,5306.29356621488,39.7972017466116,21160.9214019834,0
236,2770.19995117188,183.600006103516,10,0,0,5306.28889916491,39.7971667437368,10611.2821730048,0
237,2880.89990234375,545.400024414062,10,0,0,5306.29398470443,39.7972048852832,16007.046139871,0
238,2967.30004882812,556.200012207031,10,0,0,5306.31401626221,39.7973551219666,18918.0007820385,0
239,2713.5,183.600006103516,10,0,0,5306.28744375252,39.7971558281439,11751.1584276693,22802565.0681665
240,2735.10009765625,507.600006103516,10,0,0,5306.28082439574,39.7971061829681,19203.6930531635,0
241,1468.80004882812,1755,10,0,0,5228.03982121858,39.2102986591394,4619.28039926868,1631459.27668559
242,1541.69995117188,1854.90002441406,10,0,0,5234.62568209262,39.2596926156947,11471.9629798233,0
243,1441.80004882812,1771.19995117188,10,0,0,5224.23656174965,39.1817742131224,7722.47442657607,0
244,1544.40002441406,2135.69995117188,10,0,0,5266.13440904602,39.4960080678451,9433.33073110718,0
245,1665.90002441406,1944,10,0,0,5244.56085709247,39.3342064281935,23104.0234218854,0
