EndNodes_1,EndNodes_2,branch_length,segment_dia,segment_csarea,nsegment,segment_i_nnode,mid_xpos,mid_ypos,mid_zpos,delP,velocity,velocity_um_sec,qdot,qdot_um3_sec,tau,G,K,glc_ext_dispersion,lac_ext_dispersion,ins_ext_dispersion,cpep_ext_dispersion,glc_ext_disp_vol,lac_ext_disp_vol,ins_ext_disp_vol,cpep_ext_disp_vol
26,32,11.3276520983386,21.76,371.8841454131,1,0,139.732055664062,130.195915222168,117.276332855225,0.359492167155622,7043.82556878025,117.397092813004,2619487.05208478,43658.1175347464,0.0964900563285825,19792.2725079668,7286631.78619639,54600.3181504218,77100.225304968,9601.80948052389,9601.80948052389,1792515.56089289,2531182.20349482,315225.139515694,315225.139515694
27,20,9.83295852380752,22.16,385.682020347666,1,0,66.0400352478027,122.78246307373,88.6220092773438,0.121324283451941,2840.16990078159,47.3361650130264,1095402.46546407,18256.7077577345,0.207726133308467,24524.1981769271,9028715.72200949,54600.1330423665,77100.0942167732,9600.75667845943,9600.75667845943,2141602.60841587,3024127.48253982,376574.275549854,376574.275549854
27,35,21.5348853919916,22.3,390.570652675917,2,1,56.3614444732666,129.780990600586,96.3646659851074,0.630827351375046,6828.40005563333,113.806667593889,2666972.66646098,44449.5444410163,0.189223407092784,11483.5690833054,4227737.84403553,54600.3239177983,77100.229389258,9601.84228247812,9601.84228247812,990266.897673922,1398339.78058801,174145.241030784,174145.241030784
28,22,41.1569425013998,8.14,52.0401681474496,4,3,57.3118209838867,114.062183380127,124.172248840332,9.07952062167351,6851.88248347367,114.198041391228,356573.116566534,5942.8852761089,0.360399723147628,106.67300157223,39272.240399495,54600.0433076725,77100.0306692467,9600.24631238748,9600.24631238748,69038.0592409815,97487.7703819873,12138.8616838237,12138.8616838237
29,21,24.1033895546258,9.36,68.8084189359851,2,1,117.66845703125,126.081695556641,133.015686035156,6.21526712449122,10589.480555132,176.491342585533,728645.414351988,12144.0902391998,0.136569812442469,318.438284157714,117234.770406048,54600.0884978018,77100.062671595,9600.50333124764,9600.50333124764,155867.943584623,220099.061182857,27406.745168172,27406.745168172
29,26,30.6032666693705,8.8,60.8212337734984,3,2,123.540699005127,131.639030456543,128.138717651367,7.60283269068532,9018.0839076273,150.301398460455,548490.989534824,9141.51649224707,0.203612654192452,195.957956540701,72142.9777360237,54600.0666171033,77100.0471763144,9600.37888477529,9600.37888477529,108512.710477771,153229.393578161,19079.8876072103,19079.8876072103
30,23,16.7056241739764,12.6,124.689812420979,2,1,69.3036708831787,138.232467651367,131.156379699707,2.02020759649349,8999.44369069118,149.990728178186,1122138.94568545,18702.3157614241,0.11137771232186,1508.75760986311,555457.244905504,54600.136289652,77100.0965164073,9600.77514739601,9600.77514739601,407532.25867023,575470.66018916,71659.6302992166,71659.6302992166
31,24,36.2372885727919,14.08,155.702358460156,3,2,80.3287887573242,151.006950378418,105.198196411133,2.97594987414413,7631.61596235177,127.19359937253,1188260.60420034,19804.3434033391,0.284898680055894,1084.5633506495,399287.84235389,54600.1443204738,77100.102203604,9600.82082269462,9600.82082269462,234602.851863088,331279.414752728,41252.2709099522,41252.2709099522
31,30,15.352478956215,13.86,150.874673029384,2,1,64.8833713531494,144.113662719727,123.486305236816,1.26806367844802,7437.55676910304,123.959279485051,1122138.94567591,18702.3157612651,0.123850985742995,2403.66760478256,884923.182287891,54600.136289652,77100.0965164073,9600.77514739601,9600.77514739601,536576.388318465,757692.089051057,94350.4834185508,94350.4834185508
32,25,22.7212323126171,12.18,116.515702495604,2,1,137.366897583008,141.537155151367,118.01473236084,0.0643271282333444,196.878430585795,3.28130717642992,22939.4286459359,382.323810765598,6.92444537830132,968.628562172603,356605.825192816,54600.0027861137,77100.0019730455,9600.01584602196,9600.01584602196,279991.753675846,395372.96079286,49229.3980748149,49229.3980748149
